duree,union,age_actuel,milieu,instruction,region,religion,richesse
22.0,1,22,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
21.0,0,21,Rural,Primaire,Centre,Autre_Chretien,Pauvre
16.0,0,16,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
33.0,0,33,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
26.0,0,26,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
17.0,1,41,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
20.0,1,45,Rural,Primaire,Centre,Autre_Chretien,Pauvre
14.0,1,16,Rural,Primaire,Centre,Autre_Chretien,Moyen
14.0,1,48,Rural,Primaire,Centre,Autre_Chretien,Pauvre
14.0,1,23,Rural,Secondaire,Centre,Catholique,Tres_pauvre
33.5,1,49,Rural,Primaire,Centre,Autre_Chretien,Pauvre
15.0,1,38,Rural,Primaire,Centre,Autre_Chretien,Pauvre
24.0,1,43,Rural,Primaire,Centre,Autre_Chretien,Tres_pauvre
30.0,0,30,Rural,Primaire,Centre,Autre_Chretien,Tres_pauvre
14.0,1,45,Rural,Primaire,Centre,Autre_Chretien,Pauvre
14.0,1,44,Rural,Primaire,Centre,Autre_Chretien,Tres_pauvre
15.0,1,19,Rural,Primaire,Centre,Autre_Chretien,Pauvre
16.0,1,18,Rural,Secondaire,Centre,Autre_Chretien,Tres_pauvre
16.0,1,30,Rural,Primaire,Centre,Autre_Chretien,Pauvre
25.0,0,25,Rural,Primaire,Centre,Autre_Chretien,Pauvre
17.0,1,26,Urbain,Superieur,Nord,Catholique,Tres_riche
18.0,0,18,Urbain,Secondaire,Nord,Catholique,Tres_riche
23.0,1,39,Urbain,Secondaire,Nord,Catholique,Tres_riche
23.0,1,28,Urbain,Secondaire,Nord,Autre_Chretien,Tres_riche
16.0,0,16,Urbain,Aucun,Nord,Autre_Chretien,Tres_riche
22.0,1,44,Urbain,Secondaire,Nord,Catholique,Tres_riche
16.0,0,16,Urbain,Secondaire,Nord,Catholique,Tres_riche
17.0,1,36,Urbain,Secondaire,Nord,Catholique,Tres_riche
19.0,0,19,Urbain,Secondaire,Nord,Catholique,Tres_riche
18.0,1,21,Urbain,Secondaire,Nord,Catholique,Tres_riche
21.0,1,35,Urbain,Secondaire,Nord,Catholique,Moyen
24.0,1,39,Urbain,Superieur,Nord,Musulman,Tres_riche
17.0,0,17,Urbain,Superieur,Nord,Catholique,Tres_riche
33.0,0,33,Urbain,Primaire,Nord,Catholique,Tres_riche
25.0,1,33,Urbain,Superieur,Nord,Catholique,Tres_riche
17.0,0,17,Urbain,Secondaire,Nord,Catholique,Tres_riche
17.0,0,17,Urbain,Secondaire,Nord,Catholique,Riche
22.0,1,42,Urbain,Secondaire,Nord,Catholique,Riche
19.0,1,48,Urbain,Superieur,Nord,Catholique,Tres_riche
25.0,1,28,Urbain,Superieur,Nord,Autre_Chretien,Tres_riche
15.0,0,15,Urbain,Secondaire,Sud,Protestant,Tres_riche
20.0,0,20,Urbain,Secondaire,Sud,Catholique,Moyen
16.0,0,16,Urbain,Secondaire,Sud,Catholique,Moyen
20.0,0,20,Urbain,Aucun,Sud,Catholique,Moyen
16.0,1,19,Urbain,Aucun,Sud,Catholique,Moyen
17.0,1,18,Urbain,Secondaire,Sud,Catholique,Moyen
33.5,1,46,Urbain,Primaire,Sud,Protestant,Moyen
20.0,0,20,Urbain,Secondaire,Sud,Protestant,Moyen
30.0,1,49,Urbain,Secondaire,Sud,Catholique,Tres_riche
18.0,0,18,Urbain,Secondaire,Sud,Catholique,Riche
15.0,0,15,Urbain,Secondaire,Sud,Catholique,Moyen
31.0,1,34,Urbain,Primaire,Sud,Catholique,Moyen
18.0,0,18,Urbain,Superieur,Sud,Catholique,Moyen
21.0,0,21,Urbain,Secondaire,Sud,Catholique,Moyen
17.0,0,17,Urbain,Secondaire,Sud,Catholique,Moyen
33.5,1,49,Urbain,Secondaire,Sud,Catholique,Moyen
19.0,1,47,Urbain,Secondaire,Sud,Protestant,Tres_riche
14.0,1,30,Urbain,Aucun,Sud,Catholique,Riche
30.0,0,30,Urbain,Superieur,Sud,Catholique,Riche
22.0,1,32,Urbain,Superieur,Sud,Catholique,Moyen
18.0,1,33,Urbain,Secondaire,Sud,Autre_Chretien,Moyen
22.0,1,28,Urbain,Secondaire,Sud,Protestant,Riche
33.5,0,42,Urbain,Primaire,Sud,Catholique,Moyen
20.0,1,24,Urbain,Secondaire,Sud,Catholique,Moyen
19.0,1,28,Urbain,Superieur,Sud,Catholique,Moyen
17.0,1,45,Urbain,Secondaire,Sud,Catholique,Tres_riche
29.0,0,29,Urbain,Secondaire,Sud,Protestant,Riche
21.0,1,24,Urbain,Secondaire,Sud,Catholique,Tres_riche
27.0,1,34,Urbain,Secondaire,Sud,Catholique,Riche
16.0,1,45,Urbain,Secondaire,Sud,Catholique,Tres_riche
33.5,1,47,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
16.0,0,16,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
29.0,1,37,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
17.0,1,24,Rural,Secondaire,Sud_Ouest,Autre_Chretien,Pauvre
21.0,1,29,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
29.0,1,31,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
24.0,1,31,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
19.0,0,19,Rural,Aucun,Sud_Ouest,Protestant,Moyen
33.5,1,42,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
16.0,1,19,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
23.0,0,23,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
24.0,1,47,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
31.0,0,31,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
23.0,1,24,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
18.0,1,29,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
24.0,1,34,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
22.0,0,22,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
15.0,0,15,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
19.0,1,35,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
18.0,0,18,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
19.0,1,37,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
18.0,1,49,Rural,Aucun,Sud_Ouest,Catholique,Tres_pauvre
13.0,1,24,Rural,Primaire,Sud_Ouest,Catholique,Tres_pauvre
22.0,1,24,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
16.0,0,16,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
26.0,1,30,Rural,Primaire,Sud_Ouest,Autre_Chretien,Moyen
16.0,1,30,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
17.0,1,49,Rural,Primaire,Sud_Ouest,Catholique,Tres_pauvre
15.0,0,15,Rural,Primaire,Sud_Ouest,Catholique,Tres_pauvre
18.0,1,34,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
19.0,1,29,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
13.0,1,16,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
28.0,1,44,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
21.0,1,22,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
30.0,1,45,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
33.5,0,42,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
33.0,1,39,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
11.0,1,49,Rural,Secondaire,Sud_Ouest,Autre_Chretien,Pauvre
15.0,1,16,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
14.0,1,22,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
17.0,0,17,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
17.0,1,18,Urbain,Primaire,Extreme_Nord,Catholique,Pauvre
21.0,1,23,Urbain,Primaire,Extreme_Nord,Catholique,Pauvre
23.0,1,33,Urbain,Primaire,Extreme_Nord,Protestant,Riche
24.0,1,37,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
22.0,1,29,Urbain,Primaire,Extreme_Nord,Protestant,Moyen
16.0,0,16,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
16.0,0,16,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
14.0,1,33,Urbain,Primaire,Extreme_Nord,Autre_Chretien,Riche
19.0,1,27,Urbain,Secondaire,Extreme_Nord,Protestant,Tres_riche
24.0,0,24,Urbain,Secondaire,Extreme_Nord,Protestant,Tres_riche
19.0,1,35,Urbain,Superieur,Extreme_Nord,Catholique,Riche
31.0,0,31,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
26.0,0,26,Urbain,Superieur,Extreme_Nord,Catholique,Riche
16.0,1,20,Urbain,Primaire,Extreme_Nord,Catholique,Pauvre
18.0,1,22,Urbain,Primaire,Extreme_Nord,Catholique,Pauvre
17.0,1,32,Urbain,Superieur,Extreme_Nord,Protestant,Tres_riche
16.0,0,16,Urbain,Secondaire,Extreme_Nord,Protestant,Tres_riche
31.0,1,46,Urbain,Primaire,Extreme_Nord,Catholique,Riche
28.0,0,28,Urbain,Superieur,Extreme_Nord,Musulman,Riche
14.0,1,31,Urbain,Primaire,Extreme_Nord,Autre_Chretien,Riche
23.0,0,23,Urbain,Primaire,Extreme_Nord,Autre_Chretien,Riche
15.0,1,24,Urbain,Primaire,Extreme_Nord,Autre_Chretien,Riche
29.0,1,32,Urbain,Aucun,Extreme_Nord,Protestant,Moyen
14.0,1,16,Urbain,Secondaire,Extreme_Nord,Protestant,Moyen
23.0,1,28,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
18.0,1,20,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
16.0,0,16,Urbain,Secondaire,Extreme_Nord,Musulman,Moyen
16.0,1,39,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
29.0,1,32,Urbain,Primaire,Extreme_Nord,Protestant,Moyen
15.0,1,37,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
18.0,0,18,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
20.0,1,32,Urbain,Secondaire,Extreme_Nord,Autre_Chretien,Moyen
16.0,1,23,Urbain,Secondaire,Extreme_Nord,Protestant,Moyen
17.0,1,42,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
15.0,0,15,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
17.0,1,23,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
15.0,0,15,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
17.0,1,17,Urbain,Secondaire,Extreme_Nord,Catholique,Tres_riche
20.0,1,21,Urbain,Secondaire,Extreme_Nord,Catholique,Riche
20.0,0,20,Urbain,Primaire,Extreme_Nord,Catholique,Riche
19.0,1,20,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
23.0,1,25,Urbain,Secondaire,Extreme_Nord,Protestant,Moyen
15.0,0,15,Urbain,Secondaire,Extreme_Nord,Protestant,Moyen
18.0,1,38,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
22.0,0,22,Urbain,Secondaire,Extreme_Nord,Catholique,Moyen
21.0,0,21,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
15.0,1,23,Urbain,Primaire,Extreme_Nord,Catholique,Moyen
17.0,1,20,Urbain,Primaire,Extreme_Nord,Musulman,Moyen
16.0,1,25,Urbain,Aucun,Littoral,Musulman,Tres_pauvre
16.0,1,45,Urbain,Aucun,Littoral,Musulman,Pauvre
18.0,0,18,Urbain,Secondaire,Littoral,Catholique,Pauvre
16.0,0,16,Urbain,Secondaire,Littoral,Catholique,Pauvre
17.0,1,24,Urbain,Primaire,Littoral,Musulman,Pauvre
14.0,1,35,Urbain,Primaire,Littoral,Musulman,Tres_pauvre
16.0,0,16,Urbain,Primaire,Littoral,Musulman,Tres_pauvre
13.0,1,35,Urbain,Aucun,Littoral,Musulman,Pauvre
15.0,0,15,Urbain,Secondaire,Littoral,Musulman,Pauvre
19.0,1,35,Urbain,Aucun,Littoral,Musulman,Pauvre
16.0,0,16,Urbain,Primaire,Littoral,Musulman,Pauvre
14.0,1,35,Urbain,Aucun,Littoral,Musulman,Pauvre
24.0,1,31,Urbain,Primaire,Littoral,Catholique,Pauvre
16.0,1,28,Urbain,Secondaire,Littoral,Musulman,Moyen
18.0,1,38,Urbain,Primaire,Littoral,Musulman,Pauvre
12.0,1,15,Urbain,Primaire,Littoral,Musulman,Moyen
27.0,0,27,Urbain,Secondaire,Littoral,Catholique,Pauvre
24.0,0,24,Urbain,Secondaire,Littoral,Catholique,Pauvre
15.0,0,15,Urbain,Secondaire,Littoral,Catholique,Pauvre
19.0,0,19,Urbain,Secondaire,Littoral,Catholique,Pauvre
17.0,1,35,Urbain,Aucun,Littoral,Musulman,Pauvre
14.0,1,34,Urbain,Aucun,Littoral,Musulman,Pauvre
16.0,1,46,Urbain,Primaire,Littoral,Musulman,Tres_pauvre
22.0,1,23,Urbain,Primaire,Littoral,Musulman,Tres_pauvre
13.0,1,30,Urbain,Aucun,Littoral,Musulman,Moyen
21.0,1,22,Urbain,Secondaire,Littoral,Musulman,Pauvre
16.0,1,24,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
18.0,1,34,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
17.0,1,40,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
28.0,1,47,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
24.0,1,34,Rural,Primaire,Sud_Ouest,Protestant,Moyen
21.0,0,21,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
27.0,1,29,Rural,Primaire,Sud_Ouest,Protestant,Moyen
18.0,0,18,Rural,Primaire,Sud_Ouest,Protestant,Moyen
19.0,1,49,Rural,Aucun,Sud_Ouest,Catholique,Moyen
16.0,0,16,Rural,Primaire,Sud_Ouest,Catholique,Moyen
16.0,1,37,Rural,Secondaire,Sud_Ouest,Catholique,Riche
22.0,1,42,Rural,Primaire,Sud_Ouest,Protestant,Moyen
33.5,0,48,Rural,Primaire,Sud_Ouest,Catholique,Moyen
20.0,0,20,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
21.0,0,21,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
27.0,0,27,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
24.0,0,24,Rural,Superieur,Sud_Ouest,Catholique,Moyen
29.0,0,29,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
31.0,0,31,Rural,Primaire,Sud_Ouest,Catholique,Moyen
33.5,0,37,Rural,Primaire,Sud_Ouest,Catholique,Moyen
24.0,1,43,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
22.0,1,23,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
18.0,1,30,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
22.0,0,22,Rural,Superieur,Sud_Ouest,Catholique,Pauvre
31.0,1,40,Rural,Aucun,Sud_Ouest,Catholique,Pauvre
16.0,1,18,Rural,Secondaire,Sud_Ouest,Protestant,Moyen
23.0,1,33,Rural,Primaire,Sud_Ouest,Protestant,Moyen
21.0,1,27,Rural,Secondaire,Sud_Ouest,Catholique,Moyen
18.0,1,42,Rural,Secondaire,Sud_Ouest,Protestant,Pauvre
16.0,1,38,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
17.0,1,22,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
29.0,0,29,Rural,Superieur,Sud_Ouest,Catholique,Pauvre
24.0,1,28,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
22.0,0,22,Rural,Aucun,Sud_Ouest,Catholique,Pauvre
19.0,1,27,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
20.0,1,39,Rural,Secondaire,Sud_Ouest,Catholique,Tres_riche
19.0,1,38,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
19.0,1,36,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
17.0,1,19,Rural,Secondaire,Sud_Ouest,Protestant,Riche
31.0,1,36,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
24.0,1,25,Rural,Primaire,Sud_Ouest,Catholique,Moyen
22.0,1,42,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
23.0,0,23,Rural,Primaire,Sud_Ouest,Catholique,Pauvre
19.0,0,19,Rural,Secondaire,Sud_Ouest,Catholique,Pauvre
16.0,1,34,Rural,Primaire,Sud_Ouest,Protestant,Pauvre
15.0,1,47,Rural,Primaire,Sud_Ouest,Catholique,Riche
15.0,0,15,Rural,Secondaire,Sud_Ouest,Catholique,Riche
23.0,0,23,Rural,Superieur,Sud_Ouest,Catholique,Riche
21.0,0,21,Rural,Secondaire,Sud_Ouest,Catholique,Riche
19.0,0,19,Urbain,Secondaire,Est,Protestant,Tres_riche
31.0,1,31,Urbain,Secondaire,Est,Catholique,Tres_riche
14.0,1,31,Urbain,Aucun,Est,Catholique,Riche
26.0,0,26,Urbain,Secondaire,Est,Catholique,Riche
15.0,0,15,Urbain,Primaire,Est,Catholique,Riche
18.0,0,18,Urbain,Primaire,Est,Catholique,Riche
28.0,0,28,Urbain,Secondaire,Est,Protestant,Tres_riche
18.0,1,30,Urbain,Secondaire,Est,Protestant,Tres_riche
22.0,1,35,Urbain,Secondaire,Est,Protestant,Tres_riche
19.0,1,29,Urbain,Superieur,Est,Catholique,Tres_riche
24.0,0,24,Urbain,Secondaire,Est,Catholique,Moyen
20.0,0,20,Urbain,Secondaire,Est,Catholique,Moyen
27.0,0,27,Urbain,Secondaire,Est,Protestant,Moyen
16.0,0,16,Urbain,Secondaire,Est,Protestant,Moyen
27.0,1,32,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
33.5,0,35,Urbain,Superieur,Est,Catholique,Tres_riche
24.0,1,42,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
16.0,1,37,Urbain,Secondaire,Est,Musulman,Tres_riche
10.0,1,32,Urbain,Primaire,Est,Musulman,Tres_riche
25.0,1,29,Urbain,Superieur,Est,Catholique,Tres_riche
22.0,1,35,Urbain,Secondaire,Est,Catholique,Tres_riche
25.0,1,44,Urbain,Superieur,Est,Protestant,Tres_riche
17.0,0,17,Urbain,Secondaire,Est,Protestant,Tres_riche
31.0,1,45,Urbain,Superieur,Est,Catholique,Tres_riche
18.0,1,34,Urbain,Secondaire,Est,Protestant,Tres_riche
25.0,0,25,Urbain,Superieur,Est,Autre_Chretien,Riche
24.0,1,33,Urbain,Primaire,Est,Catholique,Tres_riche
18.0,1,34,Urbain,Secondaire,Est,Catholique,Tres_riche
22.0,1,48,Urbain,Secondaire,Est,Protestant,Riche
18.0,1,41,Urbain,Secondaire,Est,Catholique,Riche
25.0,0,25,Urbain,Secondaire,Est,Protestant,Riche
22.0,0,22,Urbain,Secondaire,Est,Catholique,Riche
28.0,1,37,Urbain,Primaire,Est,Protestant,Riche
30.0,0,30,Urbain,Primaire,Est,Protestant,Riche
25.0,0,25,Urbain,Superieur,Est,Catholique,Riche
26.0,1,46,Urbain,Superieur,Est,Protestant,Tres_riche
21.0,1,38,Urbain,Secondaire,Est,Catholique,Tres_riche
21.0,1,25,Urbain,Primaire,Est,Musulman,Riche
22.0,1,39,Urbain,Primaire,Est,Protestant,Riche
24.0,0,24,Urbain,Superieur,Est,Catholique,Riche
20.0,1,28,Rural,Primaire,Sud,Catholique,Moyen
18.0,0,18,Rural,Secondaire,Sud,Catholique,Moyen
19.0,1,40,Rural,Primaire,Sud,Protestant,Pauvre
29.0,1,49,Rural,Aucun,Sud,Catholique,Moyen
22.0,1,40,Rural,Primaire,Sud,Catholique,Moyen
14.0,1,42,Rural,Primaire,Sud,Catholique,Moyen
21.0,0,21,Rural,Secondaire,Sud,Catholique,Moyen
31.0,0,31,Rural,Secondaire,Sud,Protestant,Moyen
24.0,1,38,Rural,Secondaire,Sud,Catholique,Moyen
16.0,1,27,Rural,Secondaire,Sud,Catholique,Tres_riche
21.0,0,21,Rural,Superieur,Sud,Catholique,Tres_riche
23.0,1,42,Rural,Secondaire,Sud,Catholique,Pauvre
29.0,1,32,Rural,Primaire,Sud,Catholique,Moyen
21.0,1,22,Rural,Secondaire,Sud,Catholique,Moyen
14.0,1,47,Rural,Primaire,Sud,Catholique,Moyen
22.0,0,22,Rural,Secondaire,Sud,Catholique,Moyen
23.0,0,23,Rural,Secondaire,Sud,Protestant,Moyen
15.0,1,37,Rural,Secondaire,Sud,Catholique,Pauvre
20.0,0,20,Rural,Secondaire,Sud,Catholique,Pauvre
17.0,1,35,Rural,Secondaire,Sud,Catholique,Pauvre
23.0,1,39,Rural,Secondaire,Sud,Catholique,Moyen
22.0,1,26,Rural,Secondaire,Centre,Catholique,Riche
28.0,1,31,Rural,Secondaire,Centre,Catholique,Riche
11.0,1,28,Rural,Primaire,Centre,Musulman,Moyen
19.0,1,24,Rural,Secondaire,Centre,Protestant,Riche
19.0,1,20,Rural,Secondaire,Centre,Catholique,Riche
21.0,1,34,Rural,Secondaire,Centre,Catholique,Tres_riche
15.0,1,17,Rural,Secondaire,Centre,Autre_Chretien,Tres_riche
29.0,1,30,Rural,Secondaire,Centre,Protestant,Tres_riche
17.0,1,33,Rural,Superieur,Centre,Autre_Chretien,Tres_riche
15.0,0,15,Rural,Secondaire,Centre,Autre_Chretien,Tres_riche
20.0,1,41,Rural,Secondaire,Centre,Catholique,Riche
19.0,1,38,Rural,Secondaire,Centre,Catholique,Tres_riche
25.0,1,28,Rural,Secondaire,Centre,Catholique,Riche
22.0,1,41,Rural,Secondaire,Centre,Protestant,Moyen
18.0,1,24,Rural,Primaire,Centre,Protestant,Riche
33.5,0,34,Rural,Primaire,Centre,Autre_Chretien,Moyen
19.0,0,19,Rural,Primaire,Centre,Autre_Chretien,Moyen
33.0,0,33,Rural,Secondaire,Centre,Protestant,Moyen
21.0,1,36,Rural,Primaire,Centre,Protestant,Riche
23.0,1,24,Rural,Secondaire,Centre,Protestant,Tres_riche
29.0,1,38,Rural,Secondaire,Centre,Catholique,Riche
20.0,0,20,Rural,Secondaire,Centre,Protestant,Riche
12.0,1,36,Rural,Aucun,Sud,Protestant,Tres_pauvre
15.0,0,15,Rural,Primaire,Sud,Protestant,Tres_pauvre
22.0,1,34,Rural,Secondaire,Sud,Musulman,Moyen
22.0,1,29,Rural,Secondaire,Sud,Musulman,Moyen
23.0,1,30,Rural,Primaire,Sud,Protestant,Pauvre
16.0,1,28,Rural,Primaire,Sud,Protestant,Pauvre
15.0,1,37,Rural,Primaire,Sud,Musulman,Pauvre
14.0,1,32,Rural,Primaire,Sud,Musulman,Pauvre
19.0,1,22,Rural,Primaire,Sud,Musulman,Moyen
18.0,1,38,Rural,Secondaire,Sud,Musulman,Moyen
16.0,1,28,Rural,Primaire,Sud,Musulman,Moyen
15.0,1,26,Rural,Primaire,Sud,Musulman,Moyen
18.0,1,23,Rural,Primaire,Sud,Musulman,Moyen
16.0,1,44,Rural,Primaire,Sud,Musulman,Pauvre
15.0,1,16,Rural,Secondaire,Sud,Musulman,Pauvre
26.0,1,28,Rural,Primaire,Sud,Musulman,Pauvre
30.0,1,47,Rural,Primaire,Sud,Musulman,Tres_riche
15.0,1,28,Rural,Primaire,Sud,Musulman,Tres_riche
21.0,1,43,Rural,Primaire,Sud,Musulman,Moyen
16.0,0,16,Rural,Secondaire,Sud,Musulman,Moyen
17.0,1,19,Rural,Secondaire,Sud,Musulman,Moyen
25.0,1,39,Rural,Secondaire,Sud,Musulman,Pauvre
18.0,1,26,Rural,Primaire,Sud,Musulman,Pauvre
17.0,1,18,Rural,Primaire,Sud,Musulman,Pauvre
19.0,1,38,Rural,Primaire,Sud,Musulman,Pauvre
13.0,1,19,Rural,Primaire,Sud,Musulman,Pauvre
21.0,0,21,Rural,Superieur,Sud,Protestant,Moyen
17.0,1,43,Rural,Primaire,Sud,Musulman,Pauvre
18.0,0,18,Rural,Primaire,Sud,Musulman,Pauvre
20.0,1,24,Rural,Primaire,Sud,Musulman,Pauvre
12.0,1,32,Rural,Aucun,Sud,Musulman,Pauvre
21.0,1,30,Rural,Primaire,Sud,Musulman,Pauvre
20.0,0,20,Rural,Secondaire,Sud,Musulman,Pauvre
15.0,1,23,Rural,Primaire,Sud,Musulman,Moyen
15.0,1,18,Rural,Secondaire,Sud,Musulman,Moyen
23.0,1,33,Rural,Primaire,Sud,Musulman,Pauvre
